ID do Cliente,Valor Total de Compras
55684,176.5368440740863
80284,176.61981240990184
44721,176.7238871730567
78472,176.7496554315296
96563,176.76221027844622
5875,176.76564698404496
84230,176.9759707994888
90732,177.28008393777526
17223,177.41567828815027
33674,177.71885062561512
11276,177.81346817462511
21691,177.8916510087965
16202,177.89917452795856
49561,178.0586556885836
65347,178.0672837563584
93608,178.21092515795198
85954,178.2128141310178
29521,178.41629915593148
51459,178.6476954476903
42696,178.64887126798448
81153,178.6678225125701
87501,178.70136482813584
37328,178.78205552811903
31665,178.82098519627706
32736,179.1796839657377
97950,179.3273434401042
23105,179.3882918605513
44645,179.72000287129615
23888,179.95243573197655
28182,180.00656650214933
50140,180.02246902086347
53946,180.0400503712842
95626,180.1790287730688
25738,180.2489949738994
39320,180.25604589106248
67818,180.61238745003484
39237,180.6546737503947
57021,180.9190322430706
10121,181.1229637221285
80407,181.16670783803409
46249,181.45720457634687
77264,181.61592106558692
34907,181.74073439691986
99684,181.94173077283443
7358,182.06841235311333
85435,182.07908493143603
48172,182.3917214940672
87600,182.4033537983895
11735,182.61448300182792
30988,182.63651705561693
95392,182.6755455613981
17850,182.7126607599243
43388,182.96684835398662
56834,183.12297160264308
94008,183.16284576316502
57468,183.41716800557572
36016,183.56177631494364
88818,183.70618911455136
377,183.71039692476108
86032,183.95241248064275
66255,184.3779288936368
61782,184.42649969781814
33302,184.5997671283366
54967,184.6382136646096
77226,184.68889806487758
60398,184.76772429569692
70000,184.88808838593525
156,184.97790673981717
24983,185.20467367170158
17015,185.21158661388122
78267,185.3004608908714
58676,185.34243938241
74614,185.39934262570614
52654,185.5178702244581
74556,185.7686297333614
57091,186.533402235004
59313,186.62054651778428
69819,186.71085753267403
74940,186.74443850650957
50224,186.87739598215333
18794,186.96489325256277
1840,187.10272282582147
18634,187.1332319675963
22388,187.14753911463924
77783,187.1724921304971
81678,187.29175224443173
69890,187.34098994606376
70696,187.3487430823446
43584,187.37174853401228
3742,187.48214551281632
47765,187.5522701187959
57965,187.70473904514745
73630,187.94533326432912
87985,188.06994191565116
79996,188.14357549653488
28066,188.2094474891723
90535,188.54546623127706
9672,188.6667106197244
24075,188.85673051950255
31264,188.98977519223757
47555,189.3771879291373
24090,189.47882750112348
82491,189.88487522472963
274,190.3041439418717
15296,190.46522980929086
37545,190.6162883668917
94393,190.78275575497503
65545,190.81242730768543
29847,190.81683220416966
21146,190.85919789568555
48777,190.88402031738565
63606,190.92310474126086
83657,190.95739232697645
72826,190.98743236774698
66709,191.1568706308721
47172,191.2917461370162
86287,191.40692718868019
21084,191.44595683099334
13441,191.57675072254014
70630,191.65017721232533
35987,191.90180589947062
27636,191.91327256893203
50222,192.02744860326789
5553,192.21402921270885
46703,192.22955698804518
20148,192.26730472615873
49483,192.29230975225494
37859,192.29357894265945
23217,192.41056956736514
53857,192.42773274348014
58931,192.44471468079757
23289,192.556093810513
15745,192.59948844593214
40700,192.7288915666823
33409,193.19526521328743
28828,193.24095038034852
9911,193.24418934582303
91557,193.26578883040116
38757,193.33033290181908
35121,193.6695213371156
98572,193.69579034089517
22469,193.85193692437088
90013,194.07794911598648
34348,194.2060247325706
32373,194.34318954010655
56565,194.40769858227486
38078,194.4544541190326
8059,194.47015619017552
51775,194.51000755110286
29199,194.54508092944315
3311,194.63965926813086
90750,194.79475829509224
62115,194.79729324773774
2184,195.17939778365417
30876,195.25610367867804
44,195.26008045089583
57815,195.36377802173735
28125,195.5591616029446
55675,195.68056631614664
20634,195.82665366183932
94498,196.01045274417282
57562,196.06519892660597
58392,196.21234856035886
49004,196.51462023768812
52243,196.84103503426655
98565,196.86404711587548
1249,197.29861742458473
17052,197.4547907848331
10127,197.5594419838032
92070,197.61640801132967
86249,197.72905600382165
7333,197.73344280330667
82609,198.10644770270866
65974,198.29256781585997
68594,198.34952872290788
87248,198.39558601867924
72240,198.53439226494987
2865,198.60407234549209
99809,198.79652623950852
446,198.81420406952262
72176,198.8567736984825
78960,198.97432034052542
54697,199.0920500278317
69456,199.21213394368488
51783,199.258270507476
6604,199.32822949978495
25889,199.37663877880047
32110,199.40741212889066
82390,199.5249897957283
8201,199.53273147853218
30557,199.97345145800017
62657,199.98256822433098
12285,200.1870469700703
39383,200.1929942496679
91798,200.3496642322222
6151,200.70897986956845
34414,200.78661920621536
61709,200.7940585191957
73777,200.81723384643962
12009,200.87459098408624
48963,200.99594237524067
94950,201.03852094099545
35837,201.0573160275719
38879,201.2591535916481
68531,201.49902452350682
72186,201.5535850914663
28719,201.56846966973396
87194,201.63722852011094
41032,201.69511112768487
61972,201.7504529385563
66023,201.93771964939776
66839,202.39175397772692
82751,202.40962915246968
1610,202.52683487221597
50252,202.54502043708635
68032,202.62174907098287
13226,202.63658578621687
16098,202.70368447492464
19480,202.76469191975698
9273,203.03576803924068
47013,203.13440735654376
96743,203.17134593514322
98922,203.26362548820373
42296,203.30671182145005
40363,203.4419434217324
42489,203.46079889608933
60411,203.54142504747887
76747,203.54507074922577
21858,203.65064325837466
4864,204.08701129007903
7866,204.22978410604213
2171,204.23639736619083
83470,204.26766025790465
19466,204.3212517426162
2761,204.85428951460176
76436,204.88309124559765
39759,205.18733385117062
47458,205.22887905995714
49699,205.81094500760378
20150,205.86767079214275
88953,206.04989808784606
7263,206.1885239139243
82040,206.21234720234605
77234,206.22653374074486
7450,206.36897782797772
3944,206.38540265111183
14667,206.43937941375242
6745,206.4759956103777
90938,206.4803687491884
80370,206.48329161416163
93112,206.5556005889677
16659,206.65557310325414
4818,206.79516303446292
13654,206.82000970773657
17529,206.84376731992637
54649,206.97605468872814
76578,207.01722739486019
1546,207.1677808029103
97135,207.37242321579572
68871,207.38325958990723
52762,207.393028240327
74120,207.75101512683105
93960,208.0565786721424
1387,208.44733714604197
42647,208.47644748344499
24421,208.51795816112445
99473,208.60056274498118
40206,208.76210483818136
50469,208.7758864576146
16826,208.77897183380796
78837,208.86902618121752
85470,209.09194732516954
5199,209.14045604199066
82978,209.1768698246854
76401,209.18074391262132
98202,209.19179836902134
73863,209.2018044431964
50483,209.21410906766948
78405,209.30424566395516
69362,209.3757863467323
71590,209.70967072277637
547,209.7408867422695
78123,209.79763435753824
70427,209.80940444409603
18323,209.81789172017398
13285,210.0395277070831
51173,210.05482968489713
21696,210.0945425005944
11515,210.10433263739418
55210,210.12049753323154
43037,210.5095823407242
69169,210.78279390899593
80334,211.27414716957796
95482,211.27905133524925
45415,211.70895334733814
99064,211.9146091749609
51124,212.09155440814098
72421,212.3393181109239
38091,212.55925416719555
39767,212.7067392930412
93322,212.77790179815344
60049,212.8347785904382
73612,212.86128787455272
50957,212.87481824352847
76808,212.9527671089364
6890,213.10644596475564
62383,213.114251516173
14893,213.16180528227147
3744,213.20201610038947
14644,213.51377449922313
2651,213.6130689267652
33321,213.6752105843915
12652,213.78716384926352
88377,213.85242866834196
63668,214.13771337023894
69061,214.1771539627602
44665,214.29346590063278
9316,214.33711417454572
20648,214.33737928473553
48892,214.59011792017546
34320,214.66085828156397
19554,214.6688499977143
75192,214.84232456996864
78894,214.96359505264888
46552,215.1001825569201
70712,215.14432972822766
83455,215.14541667262802
84654,215.18392610439395
2797,215.4949653485739
94117,215.52811701950287
10330,215.5608425111597
9550,215.70679861112131
5090,215.71115575964717
65567,215.86131545535721
92858,216.06182796821133
32632,216.3217408642346
26403,216.4758459916232
76658,216.51483174151957
61503,216.69862403473567
18355,216.71494349582244
75076,216.7403444096025
53146,216.76105270430804
11536,216.96586095745232
19261,217.604394438249
2380,217.65456211682928
99072,217.68619249297035
95915,218.29139588007098
17661,218.34272364883208
21064,218.35586697011968
26824,218.37730452434414
62609,218.48104903261077
56783,218.766661716971
33183,218.97614438899362
53281,219.05959132820328
91803,219.15317591098045
40505,219.17937137151986
98150,219.28993755921186
52595,219.4167615220537
26860,219.4961206572979
90900,219.62171479519452
69684,219.8169374777895
10124,219.87376909270893
37411,220.03075636313562
2373,220.2354248336122
60284,220.25936559274055
42178,220.53022742719506
23970,220.73826555135798
38706,220.99390803427372
31921,221.01875287096755
5299,221.04413859670333
32406,221.12502488850555
24959,221.4965705504532
46629,221.49815179791884
15084,221.62973978855626
28584,221.74391168578575
61999,221.94753643368475
50253,222.06681059635554
70823,222.64899218055956
4025,222.67548535239405
89437,222.71093710493233
76234,222.71636386212862
25809,222.984881577488
68164,223.03688801877146
96017,223.1205827961624
10563,223.31660419612658
34492,223.58550710112326
2578,223.62952722193307
90835,223.67801100564753
335,223.7475058782902
83977,223.8061547387979
13193,223.9837268963159
28725,224.0476549702544
20385,224.0764993030415
82114,224.11746324194712
72035,224.24875807896302
25597,224.42834061533296
29361,224.5082203617513
21807,224.59384864942496
2195,224.89697170029365
21784,224.94060611297817
52898,225.13783027509248
77561,225.141858291284
532,225.18098225366208
82795,225.4220402026863
49704,225.5594363312353
62368,225.6982701023461
3396,225.78579499297507
40676,225.96640567782748
66456,226.06745291497194
26165,226.2777847059143
54998,226.29845653138756
36972,226.52046846231806
88285,226.56201023059748
24074,226.62889549269383
61698,226.63589296864717
77923,226.69168888488485
99594,226.69336124271558
57747,226.69696991711942
53835,226.77249520924306
8809,226.9901995809417
16319,227.1185769187317
77569,227.2632031053356
37263,227.36243860700762
76767,227.40476077300644
49326,227.46819209308785
72125,227.5973782705584
99823,227.74844405095865
62717,227.8116473766796
7138,227.83786871800996
1787,228.06750036972278
16016,228.1193818507028
93519,228.14021217593364
74709,228.20944258434696
90047,228.41476717728176
89122,228.47696585071816
40601,228.4982435921737
37450,228.65478600004045
53621,228.74166474984457
78347,228.90327758667706
64963,229.5649774359635
35392,229.61867098928877
11629,229.73961495903953
35086,229.95811473134623
99853,230.2418620272467
52456,230.31019065616297
95688,230.33580639573913
93297,231.0044469670844
81902,231.09944204590914
50310,231.2422725783942
31829,231.45493149609254
20288,231.4605805758349
14033,231.6925991281544
50678,231.73468395255057
80489,231.83773028072093
4131,232.00754389746697
81731,232.05927209909922
24461,232.3710169647772
13268,232.40323180053431
80962,232.44454952664935
62819,232.61298886359407
79078,233.19984238813228
72632,233.2209160455161
57630,233.5275854107765
22652,233.69438286670382
92628,233.70449711051418
75675,233.89184506590777
87406,233.9635858150757
89225,233.97487815402775
3174,234.22194199032828
70169,234.29309947710877
82217,234.4324110516609
67815,234.50497110165455
42517,234.51406290255937
75469,234.51966177068635
55608,234.6315153900488
53999,234.65238829092692
55323,234.67100205488416
42646,234.78301746207322
65378,234.85387806986176
2329,235.27254570292308
46781,235.33806243820433
7471,235.37403224016026
86904,235.44150277623572
82980,235.4785365970232
94824,235.51056332669575
48968,235.55932161005776
46257,235.77340728526636
50184,235.77566348463864
42663,235.90700275584982
21020,236.08743678267453
91139,236.19238961536212
74673,236.42449375914083
35049,236.70543429782958
21149,237.0833620604019
43348,237.0856961020645
82158,237.10997092860006
74170,237.20853929159898
82680,237.6450401309955
63097,237.65437894737227
67369,237.67183334277541
36100,237.7128456981604
19707,237.78905626551244
33260,237.8846882938807
16224,238.06389885055
13945,238.08876404149132
82937,238.09012659291818
10005,238.28493497112612
14470,238.31868334186197
68227,238.45672645970296
91511,238.45710993486352
38025,238.5545339158064
45722,238.90531860447365
94475,238.99566524437623
58684,239.31387253568005
20151,239.64327006763716
13202,239.84430460750116
73094,239.8515929072389
64558,239.8744451174084
34247,240.01798422140013
82145,240.37462073625088
55943,240.52550930893625
19982,240.59514173896423
42095,240.79196009549193
59460,240.83280431513052
55896,240.83541096145171
38146,241.1036717277251
20507,241.11891624334203
80366,241.32737997780103
53639,241.48784712469498
76601,241.5180202446751
85405,241.5840824064333
82313,241.6078459284657
25825,241.702628965673
71079,241.70446460657908
4379,242.02078166472504
62502,242.1604310489045
10390,242.50264133555112
56800,242.58864850746232
27963,242.5999576560498
36139,242.73897322470202
97768,242.89674941585733
73860,242.9646378289827
70902,242.9700020980627
51680,243.30750331253032
53718,243.43790405496878
53566,243.47032058358445
64102,243.50459839630378
40463,243.7277120623036
36200,243.810276263048
99344,244.12485062960621
65312,244.19187508397505
32135,244.31079195726818
13811,244.39289900088085
87107,244.56637063619277
26988,244.99428661123085
64001,245.01821825931063
32664,245.08277837614875
5234,245.21792184515712
53450,245.31906499097366
24125,245.34022943064727
73657,245.48435812409969
63183,245.61545207768867
21031,245.72909804997468
41401,245.84182484907564
21498,245.94693241378786
93922,245.9852402651148
60296,246.05485235396327
33468,246.0871651540481
59267,246.09534522792185
70455,246.13082405123242
46505,246.1564490463329
79505,246.35171810107522
90680,246.38100115097865
97987,246.41107227705893
36996,246.52243893697437
47022,246.5650868806528
33621,246.68490995254757
82592,246.8840554957477
7952,246.90886914101142
48022,247.017473672469
20185,247.13275690560178
8610,247.14417852167497
26756,247.23937538256598
90945,247.25512522906138
28992,247.28557577766415
56164,247.3024629374544
53342,247.315600150863
52408,247.39746484750182
70411,247.45699779357403
10541,247.60605865885967
55960,247.85816203191396
3059,247.9171693492924
10077,247.9428098791143
27052,248.20855184928067
91360,248.34787031792328
87119,248.4223509855704
18636,248.44056570549807
83028,248.4523867077245
82236,248.56119512667937
51167,249.41531530538316
41020,249.43177111230122
465,249.59397379516278
60703,249.9566404147868
64129,250.0321850059304
65493,250.44009140066925
74651,250.45355450449088
66069,250.49223470031362
39513,250.56745718921647
59505,250.57689647916627
25723,250.7040173197103
58235,250.8135290765571
64562,250.85588906415245
53117,250.99228619806587
77099,251.17561036637488
72718,251.4416597786473
58511,251.48038018291325
64073,251.49194595709469
57941,251.62378810800084
67753,251.76588667583619
3794,251.7898464854063
